r_kpc,rho_cdm_tier1_msun_kpc3,rho_sidm_tier1_sigma_10p000,rho_sidm_tier1_sigma_20p000,rho_sidm_tier1_sigma_50p000,rho_sidm_tier1_sigma_100p000,rho_cdm_tier2_msun_kpc3,rho_sidm_tier2_sigma_10p000,rho_sidm_tier2_sigma_20p000,rho_sidm_tier2_sigma_50p000,rho_sidm_tier2_sigma_100p000,rho_cdm_tier3_msun_kpc3,rho_sidm_tier3_sigma_10p000,rho_sidm_tier3_sigma_20p000,rho_sidm_tier3_sigma_50p000,rho_sidm_tier3_sigma_100p000
0.17825676681125951,249541.33457672686,150095.1896896792,121453.94806405445,98716.4480645539,94992.06768322542,249560.56494021777,150774.232927182,122229.16328216626,99522.6181190667,95788.24678126672,249560.56494021777,150774.23292690818,122229.16328193374,99522.61811887154,95788.24678107715
0.18526032721160693,237994.74116072292,148233.2562057108,120092.82509844677,97606.74261635118,93869.30795528395,238013.42441655076,148883.60222550746,120850.6767859623,98403.96156817375,94657.55806432264,238013.42441655076,148883.60222517894,120850.67678568278,98403.96156793938,94657.55806409522
0.19253905168655716,308044.33353096194,189100.69154911378,151803.03356066742,120561.77661252063,112339.1369250513,308072.6442511826,189944.99525879664,152783.84940457687,121586.54850221484,113344.43502521934,308072.6442511826,189944.99525835464,152783.84940420222,121586.54850190427,113344.43502492207
0.2001037512041927,377696.5460040517,232455.10528044566,185819.29052229403,145823.6897694589,133466.18890724043,377734.06209775544,233493.85360156218,187031.27487413006,147090.88498568124,134707.2929729814,377734.06209775544,233493.8536009742,187031.27487363256,147090.8849852715,134707.29297259328
0.20796566148655812,673495.2602733724,434049.596387473,374383.7578885563,380081.24289208185,592687.338488521,673542.1574231932,435742.877939556,376317.3676517516,381779.0405612828,591976.0815642698,673542.1574231932,435742.87793861533,376317.3676509251,381779.04056050116,591976.081563242
0.2161364596978904,921936.8882341647,590249.3116673481,504115.6470037277,491588.21431701205,695997.350895751,921997.8856603217,592573.2398853523,506782.1618080473,494040.29602026765,696104.9818799456,921997.8856603217,592573.2398840372,506782.1618068909,494040.2960191846,696104.9818785763
0.22462828178851643,1028944.8797048021,665702.5383312908,564601.2782215686,536910.0922755005,718189.9229330635,1029014.4018326433,668303.2965085946,567619.7800756916,539737.0528049014,718790.6807522662,1029014.4018326433,668303.2965069267,567619.7800742267,539737.0528035408,718790.6807505969
0.23345374052017764,1347421.316314766,871416.5438020582,736479.3608501874,687451.9150184229,871811.1256471049,1347514.3500253193,874812.4135074562,740436.2515661919,691251.8829915139,873399.198561465,1347514.3500253193,874812.4135052097,740436.251564217,691251.8829896852,873399.1985592714
0.24262594419955466,1564592.8107229583,1016739.0219643904,852327.8204375949,774845.9493971376,933408.0345855756,1564708.4171557466,1020702.9537488832,856986.1764288836,779390.2748019517,935835.720396847,1564708.4171557466,1020702.9537460037,856986.1764263565,779390.2747996354,935835.7203941433
0.2521585161478167,2395339.365281845,1525450.744473076,1265483.9119301678,1110993.7079730332,1246953.549108014,2395512.884930429,1531544.5415823886,1272610.7099711539,1118117.8081341332,1252016.92572893,2395512.884930429,1531544.5415783203,1272610.7099675927,1118117.8081309127,1252016.9257252915
0.26206561493511316,2758644.958105254,1778919.6375129716,1471528.9999291052,1275899.8595197364,1392176.1896296414,2758849.1561012194,1785931.357641631,1479817.800851837,1284290.688231877,1398583.73289049,2758849.1561012194,1785931.3576364485,1479817.8008473013,1284290.6882277972,1398583.7328859658
